strategy,data_name,coverage,mean_width,cwc,mwi,total_time,noise_std,num_samples,noise_type,layer_size,ssc
split_resid_norm,nmm,0.816666667,3.367227481,0.794511983,16441.53742,23.81495285,1.0,300,normal,"(400, 2000)",[[0.51666667 0.71666667 0.93333333 0.91666667 1.        ]]
split_resid_norm,cube,0.893333333,0.082331998,0.985811121,4084.214603,9.64797163,0.0,300,normal,"(400, 2000)",[[0.51666667 1.         1.         1.         0.95      ]]
split_resid_norm,cube,0.916666667,0.853039309,0.894650891,3138.228063,5.604534149,0.2,300,normal,"(400, 2000)",[[0.86666667 0.93333333 0.9        0.93333333 0.95      ]]
split_resid_norm,cube,0.883333333,1.923243862,0.797151244,2844.963625,5.331284046,0.5,300,normal,"(400, 2000)",[[0.68333333 0.9        0.96666667 0.91666667 0.95      ]]
split_resid_norm,cube,0.84,4.740561699,0.458288002,2266.735924,7.681510687,1.0,300,normal,"(400, 2000)",[[0.45 0.8  0.95 1.   1.  ]]
split_resid_norm,nmm,0.896666667,1.362772967,0.887988939,19833.02924,94.30404902,0.0,300,normal,"(400, 2000, 2000, 2000)",[[0.8        0.98333333 1.         0.85       0.85      ]]
split_resid_norm,nmm,0.873333333,9.811277716,0.223200052,16200.88856,84.25647235,0.2,300,normal,"(400, 2000, 2000, 2000)",[[0.46666667 0.9        1.         1.         1.        ]]
split_resid_norm,nmm,0.923333333,5.514485163,0.60355548,15427.18887,57.30051756,0.5,300,normal,"(400, 2000, 2000, 2000)",[[0.75       0.86666667 1.         1.         1.        ]]
split_resid_norm,nmm,0.916666667,5.115273953,0.665358534,14293.37202,63.25839996,1.0,300,normal,"(400, 2000, 2000, 2000)",[[0.78333333 0.85       0.95       1.         1.        ]]
split_resid_norm,cube,0.903333333,0.126047866,0.985061579,4545.492455,76.15235639,0.0,300,normal,"(400, 2000, 2000, 2000)",[[0.53333333 1.         1.         1.         0.98333333]]
split_resid_norm,cube,0.92,0.915517724,0.912403456,3677.363505,51.35568976,0.2,300,normal,"(400, 2000, 2000, 2000)",[[0.76666667 0.9        0.93333333 1.         1.        ]]
split_resid_norm,cube,0.94,3.037306139,0.657379151,1281.068322,23.11406136,0.5,300,normal,"(400, 2000, 2000, 2000)",[[0.73333333 0.96666667 1.         1.         1.        ]]
split_resid_norm,cube,0.923333333,3.690341012,0.668287451,797.8285651,41.04720879,1.0,300,normal,"(400, 2000, 2000, 2000)",[[0.95       0.96666667 0.9        0.9        0.9       ]]
split_resid_norm,nmm,0.873333333,2.231106397,0.816617022,18870.19646,13.47005057,0.0,500,normal,"(200, 1000)",[[0.96666667 0.73333333 0.78333333 0.88333333 1.        ]]
split_resid_norm,nmm,0.946666667,2.034187446,0.839029252,19022.39779,14.78665686,0.2,500,normal,"(200, 1000)",[[1.         1.         0.95       0.85       0.93333333]]
split_resid_norm,nmm,0.956666667,3.043377985,0.780196308,17051.50987,13.68638039,0.5,500,normal,"(200, 1000)",[[0.9        1.         0.98333333 0.93333333 0.96666667]]
split_resid_norm,nmm,0.913333333,6.530393537,0.611425204,11864.53096,14.85461426,1.0,500,normal,"(200, 1000)",[[0.73333333 0.86666667 0.96666667 1.         1.        ]]
split_resid_norm,cube,0.92,0.154526061,0.982972329,4490.954866,4.983086109,0.0,500,normal,"(200, 1000)",[[0.85       0.78333333 1.         1.         0.96666667]]
split_resid_norm,cube,0.94,0.841511316,0.911568303,3930.408275,3.037950277,0.2,500,normal,"(200, 1000)",[[0.83333333 0.95       0.96666667 0.96666667 0.98333333]]
split_resid_norm,cube,0.96,2.389822456,0.725608502,1416.023039,2.889513493,0.5,500,normal,"(200, 1000)",[[0.9        0.98333333 0.95       1.         0.96666667]]
split_resid_norm,cube,0.966666667,4.863977299,0.648801017,638.2026047,1.836522579,1.0,500,normal,"(200, 1000)",[[0.91666667 0.96666667 0.98333333 0.96666667 1.        ]]
split_resid_norm,nmm,0.893333333,1.167033123,0.904077447,20651.14031,41.41937375,0.0,500,normal,"(200, 1000, 1000, 1000)",[[1.         0.81666667 1.         0.81666667 0.83333333]]
split_resid_norm,nmm,0.896666667,1.567904206,0.876816592,20107.0278,29.11294937,0.2,500,normal,"(200, 1000, 1000, 1000)",[[0.91666667 0.83333333 1.         0.86666667 0.86666667]]
split_resid_norm,nmm,0.9,2.293398362,0.830619648,18111.95677,22.36481285,0.5,500,normal,"(200, 1000, 1000, 1000)",[[0.88333333 0.8        0.95       0.96666667 0.9       ]]
split_resid_norm,nmm,0.973333333,6.374330507,0.608586237,12197.47966,21.27731967,1.0,500,normal,"(200, 1000, 1000, 1000)",[[0.93333333 0.96666667 0.98333333 0.98333333 1.        ]]
split_resid_norm,cube,0.946666667,0.07766278,0.990710365,4670.111622,31.58663249,0.0,500,normal,"(200, 1000, 1000, 1000)",[[0.73333333 1.         1.         1.         1.        ]]
split_resid_norm,cube,0.956666667,2.016058597,0.827551016,2216.493791,17.01244569,0.2,500,normal,"(200, 1000, 1000, 1000)",[[0.78333333 1.         1.         1.         1.        ]]
split_resid_norm,cube,0.856666667,1.869488852,0.845179358,3388.879607,21.5298059,0.5,500,normal,"(200, 1000, 1000, 1000)",[[0.65       0.78333333 0.91666667 0.95       0.98333333]]
split_resid_norm,cube,0.853333333,2.894122981,0.726918923,2038.585412,16.48011565,1.0,500,normal,"(200, 1000, 1000, 1000)",[[0.88333333 0.78333333 0.85       0.88333333 0.86666667]]
split_resid_norm,nmm,0.883333333,0.895301107,0.92641183,21412.31783,29.19255924,0.0,500,normal,"(400, 2000)",[[1.         0.85       1.         0.78333333 0.78333333]]
split_resid_norm,nmm,0.973333333,2.422147287,0.810368833,18494.71257,30.83621168,0.2,500,normal,"(400, 2000)",[[1.         1.         1.         0.93333333 0.93333333]]
split_resid_norm,nmm,0.943333333,3.217164137,0.770166273,16338.45177,28.10544991,0.5,500,normal,"(400, 2000)",[[0.96666667 0.86666667 0.88333333 1.         1.        ]]
split_resid_norm,nmm,0.836666667,3.440314053,0.770299919,16781.16784,31.48169208,1.0,500,normal,"(400, 2000)",[[0.9        0.86666667 0.86666667 0.76666667 0.78333333]]
split_resid_norm,cube,0.936666667,0.254078555,0.967110147,3576.155611,13.82775354,0.0,500,normal,"(400, 2000)",[[0.73333333 1.         1.         1.         0.95      ]]
split_resid_norm,cube,0.853333333,0.706491391,0.925057916,3908.368238,15.67672658,0.2,500,normal,"(400, 2000)",[[0.75       0.75       0.93333333 0.86666667 0.96666667]]
split_resid_norm,cube,0.883333333,1.665993883,0.833034321,2676.710425,11.30495,0.5,500,normal,"(400, 2000)",[[0.81666667 0.88333333 0.95       0.86666667 0.9       ]]
split_resid_norm,cube,0.906666667,3.592606018,0.583116288,1393.223963,6.438699961,1.0,500,normal,"(400, 2000)",[[0.88333333 0.9        0.91666667 0.91666667 0.91666667]]
split_resid_norm,nmm,0.846666667,0.45835585,0.962323401,22515.45809,188.7937076,0.0,500,normal,"(400, 2000, 2000, 2000)",[[1.         0.95       0.95       0.53333333 0.8       ]]
split_resid_norm,nmm,0.81,0.93352474,0.927724233,21376.74681,102.7808788,0.2,500,normal,"(400, 2000, 2000, 2000)",[[0.96666667 0.75       0.9        0.66666667 0.76666667]]
split_resid_norm,nmm,0.896666667,2.282844625,0.82751905,17756.08831,122.4095533,0.5,500,normal,"(400, 2000, 2000, 2000)",[[0.75       0.8        1.         0.93333333 1.        ]]
split_resid_norm,nmm,0.983333333,6.239937375,0.608224601,12581.08896,75.00858879,1.0,500,normal,"(400, 2000, 2000, 2000)",[[0.95       0.98333333 0.98333333 1.         1.        ]]
split_resid_norm,cube,0.813333333,0.042738609,0.993783583,5227.211049,99.60918641,0.0,500,normal,"(400, 2000, 2000, 2000)",[[0.58333333 1.         1.         0.95       0.53333333]]
split_resid_norm,cube,0.923333333,0.92538473,0.912409296,2712.926206,71.00873971,0.2,500,normal,"(400, 2000, 2000, 2000)",[[0.86666667 0.95       0.91666667 0.95       0.93333333]]
split_resid_norm,cube,0.896666667,1.970206631,0.812698786,2913.11811,46.21131396,0.5,500,normal,"(400, 2000, 2000, 2000)",[[0.66666667 0.9        0.98333333 0.95       0.98333333]]
split_resid_norm,cube,0.9,3.604105815,0.700597482,1471.594119,62.67833114,1.0,500,normal,"(400, 2000, 2000, 2000)",[[0.75       0.86666667 0.93333333 0.95       1.        ]]
split_resid_norm,nmm,0.9,0.892023199,0.92668151,21406.90099,16.8173871,0.0,1000,normal,"(200, 1000)",[[0.95       1.         0.86666667 0.83333333 0.85      ]]
split_resid_norm,nmm,0.84,1.172792368,0.907101346,20558.45774,15.29908466,0.2,1000,normal,"(200, 1000)",[[0.95       0.86666667 0.93333333 0.63333333 0.81666667]]
split_resid_norm,nmm,0.906666667,2.304011023,0.834706202,18735.78633,15.38254452,0.5,1000,normal,"(200, 1000)",[[0.93333333 0.88333333 0.93333333 0.86666667 0.91666667]]
split_resid_norm,nmm,0.883333333,3.453704692,0.7751485,16262.43707,12.40926385,1.0,1000,normal,"(200, 1000)",[[0.96666667 0.78333333 0.83333333 0.95       0.88333333]]
split_resid_norm,cube,0.97,0.061948616,0.99232117,5124.076375,13.86670351,0.0,1000,normal,"(200, 1000)",[[0.96666667 1.         1.         1.         0.88333333]]
split_resid_norm,cube,0.926666667,0.757413014,0.920742358,3725.092869,14.85043406,0.2,1000,normal,"(200, 1000)",[[0.88333333 0.91666667 0.91666667 0.95       0.96666667]]
split_resid_norm,cube,0.923333333,1.705770828,0.874404582,2676.844073,7.332310438,0.5,1000,normal,"(200, 1000)",[[0.83333333 0.9        0.96666667 0.95       0.96666667]]
split_resid_norm,cube,0.94,3.670569543,0.607087749,1559.224913,4.964999437,1.0,1000,normal,"(200, 1000)",[[0.93333333 0.9        0.96666667 0.95       0.95      ]]
split_resid_norm,nmm,0.893333333,0.661313077,0.945644335,22021.86214,94.61106253,0.0,1000,normal,"(200, 1000, 1000, 1000)",[[0.83333333 0.91666667 1.         0.85       0.86666667]]
split_resid_norm,nmm,0.843333333,0.941861518,0.924617177,21112.34684,73.69622731,0.2,1000,normal,"(200, 1000, 1000, 1000)",[[0.91666667 0.96666667 0.98333333 0.73333333 0.61666667]]
split_resid_norm,nmm,0.87,2.124715009,0.84671117,18539.60426,30.10181093,0.5,1000,normal,"(200, 1000, 1000, 1000)",[[0.76666667 0.85       0.9        0.9        0.93333333]]
split_resid_norm,nmm,0.816666667,2.913435509,0.814684708,17569.41297,35.9215641,1.0,1000,normal,"(200, 1000, 1000, 1000)",[[0.7        0.76666667 0.86666667 0.86666667 0.88333333]]
split_resid_norm,cube,0.906666667,0.088055461,0.988121092,4718.678563,29.42920876,0.0,1000,normal,"(200, 1000, 1000, 1000)",[[0.8        1.         0.8        1.         0.93333333]]
split_resid_norm,cube,0.923333333,0.749085854,0.890849415,2794.136216,25.54698873,0.2,1000,normal,"(200, 1000, 1000, 1000)",[[0.83333333 0.93333333 0.98333333 0.95       0.91666667]]
split_resid_norm,cube,0.906666667,1.890079448,0.868134458,3057.422484,24.27246666,0.5,1000,normal,"(200, 1000, 1000, 1000)",[[0.78333333 0.9        0.9        0.96666667 0.98333333]]
split_resid_norm,cube,0.863333333,3.10882118,0.691692015,2066.490066,22.71613979,1.0,1000,normal,"(200, 1000, 1000, 1000)",[[0.71666667 0.86666667 0.81666667 0.93333333 0.98333333]]
split_resid_norm,nmm,0.926666667,1.200255972,0.901346145,21038.03081,34.55665755,0.0,1000,normal,"(400, 2000)",[[1.         0.88333333 1.         0.86666667 0.88333333]]
split_resid_norm,nmm,0.886666667,1.650311735,0.870430094,20251.08803,34.71895909,0.2,1000,normal,"(400, 2000)",[[0.7        0.98333333 0.95       0.86666667 0.93333333]]
split_resid_norm,nmm,0.96,2.811162318,0.802084668,17332.45086,30.84012794,0.5,1000,normal,"(400, 2000)",[[0.95       0.88333333 0.98333333 1.         0.98333333]]
split_resid_norm,nmm,0.936666667,4.364188323,0.718321608,14775.68724,33.07865763,1.0,1000,normal,"(400, 2000)",[[0.93333333 0.81666667 0.93333333 1.         1.        ]]
split_resid_norm,cube,0.86,0.033838901,0.995381686,4719.229438,20.25592828,0.0,1000,normal,"(400, 2000)",[[0.68333333 0.71666667 1.         1.         0.9       ]]
split_resid_norm,cube,0.766666667,0.521414687,0.943480849,4699.494364,30.05578375,0.2,1000,normal,"(400, 2000)",[[0.6        0.8        0.76666667 0.8        0.86666667]]
split_resid_norm,cube,0.88,1.6592328,0.815990163,2257.781809,8.837590933,0.5,1000,normal,"(400, 2000)",[[0.83333333 0.81666667 0.88333333 0.91666667 0.95      ]]
split_resid_norm,cube,0.94,4.336063502,0.489986899,1009.925255,11.79943538,1.0,1000,normal,"(400, 2000)",[[0.8        0.91666667 1.         0.98333333 1.        ]]
split_resid_norm,nmm,0.926666667,0.718031878,0.940981793,21953.11155,185.3035777,0.0,1000,normal,"(400, 2000, 2000, 2000)",[[0.96666667 1.         1.         0.81666667 0.85      ]]
split_resid_norm,nmm,0.91,1.58278032,0.874705243,20420.2822,208.3168631,0.2,1000,normal,"(400, 2000, 2000, 2000)",[[0.81666667 0.9        0.98333333 0.91666667 0.93333333]]
split_resid_norm,nmm,0.91,2.221197818,0.833628243,18390.40835,127.1636684,0.5,1000,normal,"(400, 2000, 2000, 2000)",[[0.95       0.95       0.98333333 0.86666667 0.8       ]]
split_resid_norm,nmm,0.87,4.557445943,0.716883059,14525.35243,124.8995624,1.0,1000,normal,"(400, 2000, 2000, 2000)",[[0.61666667 0.83333333 0.9        1.         1.        ]]
split_resid_norm,cube,0.933333333,0.028086328,0.996286364,4425.033951,123.2331188,0.0,1000,normal,"(400, 2000, 2000, 2000)",[[0.9        0.78333333 1.         1.         0.98333333]]
split_resid_norm,cube,0.93,0.892050041,0.836125644,2684.320122,111.1185851,0.2,1000,normal,"(400, 2000, 2000, 2000)",[[0.78333333 0.91666667 0.95       1.         1.        ]]
split_resid_norm,cube,0.876666667,1.691794916,0.800169521,2605.946335,73.15035486,0.5,1000,normal,"(400, 2000, 2000, 2000)",[[0.71666667 0.85       0.91666667 0.95       0.95      ]]
split_resid_norm,cube,0.883333333,3.533347023,0.60108469,1306.850713,61.84491038,1.0,1000,normal,"(400, 2000, 2000, 2000)",[[0.8        0.88333333 0.93333333 0.9        0.9       ]]
split_resid_norm,linear,0.936666667,0.049856961,0.995012966,19899.71192,2.050980568,0.0,300,normal,"(200, 1000)",[[0.7        1.         1.         1.         0.98333333]]
split_resid_norm,linear,0.906666667,0.784239422,0.923700994,17792.05888,1.678984404,0.2,300,normal,"(200, 1000)",[[0.8        0.81666667 0.95       0.98333333 0.98333333]]
split_resid_norm,linear,0.98,5.95877196,0.466856364,8050.940594,1.901945829,0.5,300,normal,"(200, 1000)",[[0.93333333 0.96666667 1.         1.         1.        ]]
split_resid_norm,linear,0.983333333,6.760859513,0.466011211,6356.046375,1.836453915,1.0,300,normal,"(200, 1000)",[[0.93333333 0.98333333 1.         1.         1.        ]]
split_resid_norm,sinex_het,0.963333333,8.385793576,0.388906216,2492.481333,3.176401854,0.0,300,normal,"(200, 1000)",[[0.81666667 1.         1.         1.         1.        ]]
split_resid_norm,sinex_het,0.876666667,4.836955749,0.683453502,5141.850919,2.88873601,0.2,300,normal,"(200, 1000)",[[0.76666667 0.86666667 1.         0.95       0.8       ]]
split_resid_norm,sinex_het,0.88,5.323366112,0.61325404,5040.627119,3.50006938,0.5,300,normal,"(200, 1000)",[[0.63333333 0.93333333 0.98333333 1.         0.85      ]]
split_resid_norm,sinex_het,0.973333333,16.52792895,-0.183060303,1248.75638,2.956137419,1.0,300,normal,"(200, 1000)",[[0.86666667 1.         1.         1.         1.        ]]
split_resid_norm,linear,0.98,0.051149579,0.994878675,19899.19139,16.17523694,0.0,300,normal,"(200, 1000, 1000, 1000)",[[1.  1.  1.  1.  0.9]]
split_resid_norm,linear,0.956666667,0.957344322,0.908939075,17492.70396,11.85245109,0.2,300,normal,"(200, 1000, 1000, 1000)",[[0.88333333 0.98333333 0.96666667 1.         0.95      ]]
split_resid_norm,linear,0.97,2.198275854,0.816556829,14379.83982,14.19765449,0.5,300,normal,"(200, 1000, 1000, 1000)",[[0.95       0.98333333 0.98333333 1.         0.93333333]]
split_resid_norm,linear,0.95,5.133999147,0.594616535,8485.234339,14.55130863,1.0,300,normal,"(200, 1000, 1000, 1000)",[[0.9        0.88333333 0.96666667 1.         1.        ]]
split_resid_norm,sinex_het,0.966666667,7.247187168,0.455857343,3819.986114,15.90601897,0.0,300,normal,"(200, 1000, 1000, 1000)",[[0.86666667 1.         1.         1.         0.96666667]]
split_resid_norm,sinex_het,0.976666667,7.532658255,0.576946921,3005.6327,10.02878189,0.2,300,normal,"(200, 1000, 1000, 1000)",[[0.95       1.         1.         1.         0.93333333]]
split_resid_norm,sinex_het,0.83,6.392698081,0.560568785,5436.574272,9.352956533,0.5,300,normal,"(200, 1000, 1000, 1000)",[[0.38333333 0.78333333 1.         1.         0.98333333]]
split_resid_norm,sinex_het,0.94,12.55292145,0.179529201,2539.132439,19.72811031,1.0,300,normal,"(200, 1000, 1000, 1000)",[[0.76666667 0.93333333 1.         1.         1.        ]]
split_resid_norm,linear,0.87,0.022044239,0.997794678,19999.81935,6.228208542,0.0,300,normal,"(400, 2000)",[[0.83333333 1.         1.         0.53333333 0.98333333]]
split_resid_norm,linear,0.936666667,0.974217556,0.908253943,17264.00015,5.37181139,0.2,300,normal,"(400, 2000)",[[0.85       0.86666667 1.         0.96666667 1.        ]]
split_resid_norm,linear,0.983333333,2.875795189,0.738287739,12665.59767,5.199884892,0.5,300,normal,"(400, 2000)",[[0.95       0.96666667 1.         1.         1.        ]]
split_resid_norm,linear,0.95,4.558647716,0.650012399,9164.313565,4.248735428,1.0,300,normal,"(400, 2000)",[[0.9        0.91666667 0.95       1.         0.98333333]]
split_resid_norm,sinex_het,0.89,4.517368675,0.686453245,7300.393747,8.231477737,0.0,300,normal,"(400, 2000)",[[0.56666667 0.93333333 1.         1.         0.95      ]]
split_resid_norm,sinex_het,0.916666667,7.117205053,0.511366565,4453.35819,8.310403824,0.2,300,normal,"(400, 2000)",[[0.65       0.93333333 1.         1.         1.        ]]
split_resid_norm,sinex_het,0.966666667,7.223298548,0.495292491,4067.578192,9.005038977,0.5,300,normal,"(400, 2000)",[[0.96666667 1.         1.         1.         0.86666667]]
split_resid_norm,sinex_het,0.94,16.61619114,0.065527225,2266.958095,8.955688715,1.0,300,normal,"(400, 2000)",[[0.7 1.  1.  1.  1. ]]
split_resid_norm,linear,0.98,0.815611674,0.918432955,17811.47478,67.83948088,0.0,300,normal,"(400, 2000, 2000, 2000)",[[0.9 1.  1.  1.  1. ]]
split_resid_norm,linear,0.93,2.233688033,0.789731853,14492.63835,71.88535619,0.2,300,normal,"(400, 2000, 2000, 2000)",[[0.71666667 0.93333333 1.         1.         1.        ]]
split_resid_norm,linear,0.95,2.191133722,0.809764617,14238.58251,63.21093273,0.5,300,normal,"(400, 2000, 2000, 2000)",[[0.93333333 0.95       0.96666667 0.96666667 0.93333333]]
split_resid_norm,linear,0.813333333,2.936337387,0.778220554,13072.76553,58.76845956,1.0,300,normal,"(400, 2000, 2000, 2000)",[[0.73333333 0.8        0.78333333 0.88333333 0.86666667]]
split_resid_norm,sinex_het,0.82,5.223049823,0.606616404,6311.952435,48.45508575,0.0,300,normal,"(400, 2000, 2000, 2000)",[[0.38333333 0.75       1.         1.         0.96666667]]
split_resid_norm,sinex_het,0.903333333,6.309826268,0.593679629,4915.98433,41.34254909,0.2,300,normal,"(400, 2000, 2000, 2000)",[[0.66666667 0.86666667 1.         1.         0.98333333]]
split_resid_norm,sinex_het,0.96,10.7286273,0.278605906,2435.051901,31.34909821,0.5,300,normal,"(400, 2000, 2000, 2000)",[[0.8 1.  1.  1.  1. ]]
split_resid_norm,sinex_het,0.97,9.355297284,0.273936531,1845.25838,41.0024519,1.0,300,normal,"(400, 2000, 2000, 2000)",[[0.86666667 1.         1.         1.         0.98333333]]
split_resid_norm,linear,0.94,0.061141615,0.993884248,19856.56512,2.57804966,0.0,500,normal,"(200, 1000)",[[0.7 1.  1.  1.  1. ]]
split_resid_norm,linear,0.923333333,1.320836176,0.872223709,16317.60121,2.176031351,0.2,500,normal,"(200, 1000)",[[0.73333333 0.88333333 1.         1.         1.        ]]
split_resid_norm,linear,0.91,2.025359901,0.825701688,14434.9456,4.173215866,0.5,500,normal,"(200, 1000)",[[0.76666667 0.85       0.95       0.98333333 1.        ]]
split_resid_norm,linear,0.933333333,4.210438556,0.66550221,10430.04827,2.33333087,1.0,500,normal,"(200, 1000)",[[0.91666667 0.91666667 0.88333333 0.96666667 0.98333333]]
split_resid_norm,sinex_het,0.913333333,14.15282019,0.054636949,2732.07973,3.873150587,0.0,500,normal,"(200, 1000)",[[0.58333333 0.98333333 1.         1.         1.        ]]
split_resid_norm,sinex_het,0.98,8.675506812,0.374714907,2383.398789,4.195029259,0.2,500,normal,"(200, 1000)",[[0.91666667 0.98333333 1.         1.         1.        ]]
split_resid_norm,sinex_het,0.93,7.100216094,0.582209406,4297.617352,4.307515383,0.5,500,normal,"(200, 1000)",[[0.71666667 0.96666667 1.         1.         0.96666667]]
split_resid_norm,sinex_het,0.953333333,9.321347708,0.439698284,2016.856236,3.484038591,1.0,500,normal,"(200, 1000)",[[0.78333333 1.         1.         1.         0.98333333]]
split_resid_norm,linear,0.866666667,0.017916052,0.998207286,20000.59209,20.58337212,0.0,500,normal,"(200, 1000, 1000, 1000)",[[0.68333333 1.         1.         0.76666667 0.88333333]]
split_resid_norm,linear,0.953333333,0.88810638,0.916564691,17578.49622,19.04800987,0.2,500,normal,"(200, 1000, 1000, 1000)",[[0.9        0.95       0.96666667 0.96666667 0.98333333]]
split_resid_norm,linear,0.92,2.643674437,0.765882425,13246.75461,15.74489999,0.5,500,normal,"(200, 1000, 1000, 1000)",[[0.81666667 0.8        0.98333333 1.         1.        ]]
split_resid_norm,linear,0.87,3.19324094,0.764184627,12673.1103,17.64308691,1.0,500,normal,"(200, 1000, 1000, 1000)",[[0.8        0.81666667 0.83333333 0.95       0.95      ]]
split_resid_norm,sinex_het,0.913333333,8.563921488,0.382610537,3746.866573,16.28526783,0.0,500,normal,"(200, 1000, 1000, 1000)",[[0.58333333 0.98333333 1.         1.         1.        ]]
split_resid_norm,sinex_het,0.953333333,7.685850717,0.433404016,2478.686082,21.65470123,0.2,500,normal,"(200, 1000, 1000, 1000)",[[0.76666667 1.         1.         1.         1.        ]]
split_resid_norm,sinex_het,0.973333333,13.2551281,-0.038995922,1172.036475,19.38514757,0.5,500,normal,"(200, 1000, 1000, 1000)",[[0.86666667 1.         1.         1.         1.        ]]
split_resid_norm,sinex_het,0.963333333,9.490377714,0.305424981,2977.852231,18.34352255,1.0,500,normal,"(200, 1000, 1000, 1000)",[[0.86666667 1.         1.         1.         0.95      ]]
split_resid_norm,linear,0.916666667,0.035000118,0.996499711,19947.16309,7.41098237,0.0,500,normal,"(400, 2000)",[[0.61666667 1.         1.         1.         0.96666667]]
split_resid_norm,linear,0.94,2.615768929,0.747336402,13589.85284,8.326094151,0.2,500,normal,"(400, 2000)",[[0.7 1.  1.  1.  1. ]]
split_resid_norm,linear,0.976666667,2.368873109,0.782711514,13776.91327,6.609738111,0.5,500,normal,"(400, 2000)",[[0.95       0.96666667 0.98333333 1.         0.98333333]]
split_resid_norm,linear,0.93,3.843619046,0.747668668,11469.41845,8.759614944,1.0,500,normal,"(400, 2000)",[[0.85       0.91666667 0.93333333 0.98333333 0.96666667]]
split_resid_norm,sinex_het,0.956666667,7.182767905,0.504936289,3353.643323,13.42271733,0.0,500,normal,"(400, 2000)",[[0.8        0.98333333 1.         1.         1.        ]]
split_resid_norm,sinex_het,0.883333333,4.891488323,0.674078872,4589.912623,13.31590104,0.2,500,normal,"(400, 2000)",[[0.68333333 0.95       1.         0.95       0.83333333]]
split_resid_norm,sinex_het,0.996666667,33.64170209,-1.354294787,656.1028153,14.91602898,0.5,500,normal,"(400, 2000)",[[0.98333333 1.         1.         1.         1.        ]]
split_resid_norm,sinex_het,0.896666667,14.80650942,0.116137959,3864.695023,15.10250497,1.0,500,normal,"(400, 2000)",[[0.55       0.93333333 1.         1.         1.        ]]
split_resid_norm,linear,0.916666667,0.40315893,0.95968384,19099.63333,56.69418669,0.0,500,normal,"(400, 2000, 2000, 2000)",[[1.         1.         0.8        1.         0.78333333]]
split_resid_norm,linear,0.936666667,0.837500157,0.919316081,17578.27159,74.64236283,0.2,500,normal,"(400, 2000, 2000, 2000)",[[0.83333333 0.95       0.95       0.96666667 0.98333333]]
split_resid_norm,linear,0.966666667,2.129255649,0.807179323,14367.05136,65.11003566,0.5,500,normal,"(400, 2000, 2000, 2000)",[[0.95       0.95       0.96666667 0.98333333 0.98333333]]
split_resid_norm,linear,0.88,3.219714937,0.768744032,11758.85435,59.1304698,1.0,500,normal,"(400, 2000, 2000, 2000)",[[0.86666667 0.9        0.88333333 0.9        0.85      ]]
split_resid_norm,sinex_het,0.893333333,5.456453477,0.643538401,5644.255212,70.77717829,0.0,500,normal,"(400, 2000, 2000, 2000)",[[0.58333333 0.95       1.         1.         0.93333333]]
split_resid_norm,sinex_het,0.846666667,4.391664475,0.718108592,6800.373184,66.50525308,0.2,500,normal,"(400, 2000, 2000, 2000)",[[0.63333333 0.96666667 1.         0.9        0.73333333]]
split_resid_norm,sinex_het,0.926666667,5.598150755,0.602314804,4079.788051,72.89144444,0.5,500,normal,"(400, 2000, 2000, 2000)",[[0.83333333 0.95       1.         0.98333333 0.86666667]]
split_resid_norm,sinex_het,0.943333333,7.915511585,0.48854954,2896.872959,94.65442252,1.0,500,normal,"(400, 2000, 2000, 2000)",[[0.8        0.98333333 1.         1.         0.93333333]]
split_resid_norm,linear,0.886666667,0.009812745,0.999018548,20036.36923,3.654311419,0.0,1000,normal,"(200, 1000)",[[0.76666667 1.         1.         0.68333333 0.98333333]]
split_resid_norm,linear,0.876666667,0.613333693,0.940317437,18330.92628,3.910059929,0.2,1000,normal,"(200, 1000)",[[0.9        0.86666667 0.86666667 0.86666667 0.88333333]]
split_resid_norm,linear,0.936666667,1.767230357,0.844932107,15272.75375,4.140842199,0.5,1000,normal,"(200, 1000)",[[0.96666667 0.9        0.93333333 0.93333333 0.95      ]]
split_resid_norm,linear,0.956666667,5.833620947,0.593633731,8116.122814,3.683327913,1.0,1000,normal,"(200, 1000)",[[0.8        0.98333333 1.         1.         1.        ]]
split_resid_norm,sinex_het,0.92,6.253390067,0.579526092,5194.600195,7.374643087,0.0,1000,normal,"(200, 1000)",[[0.7        0.96666667 1.         1.         0.93333333]]
split_resid_norm,sinex_het,0.916666667,6.949726745,0.536953755,4392.704793,6.939607143,0.2,1000,normal,"(200, 1000)",[[0.6        0.98333333 1.         1.         1.        ]]
split_resid_norm,sinex_het,0.863333333,4.649964238,0.664648583,6035.816702,7.611485481,0.5,1000,normal,"(200, 1000)",[[0.61666667 0.93333333 1.         0.96666667 0.8       ]]
split_resid_norm,sinex_het,0.9,8.974091185,0.454960167,4500.127644,6.595691919,1.0,1000,normal,"(200, 1000)",[[0.65 0.85 1.   1.   1.  ]]
split_resid_norm,linear,0.903333333,0.011100575,0.998889931,20037.8004,24.00599575,0.0,1000,normal,"(200, 1000, 1000, 1000)",[[0.51666667 1.         1.         1.         1.        ]]
split_resid_norm,linear,0.826666667,0.731269323,0.929911196,17958.4776,25.8023262,0.2,1000,normal,"(200, 1000, 1000, 1000)",[[0.55       0.81666667 0.81666667 0.96666667 0.98333333]]
split_resid_norm,linear,0.953333333,2.255319604,0.80222511,14091.4761,31.70892835,0.5,1000,normal,"(200, 1000, 1000, 1000)",[[0.83333333 0.93333333 1.         1.         1.        ]]
