strategy,data_name,coverage,mean_width,cwc,mwi,total_time,noise_std,num_samples,noise_type,layer_size,ssc,cv_size,optimiser,bagging_fraction,normalised_mean_width,num_features
cv_plus,poly_multi,0.9033333333333332,12.278081920717373,-0.5943695601689277,446.9107102413823,16.021333694458008,0.2,300,normal,"(200, 1000)",999,10,adam,1,1.594369566773034,5
cv_plus,poly_multi,0.9033333333333332,11.75573835096032,-0.5265406690486002,446.38836667162514,16.58665943145752,0.5,300,normal,"(200, 1000)",999,10,adam,1,1.5265406748990522,5
cv_plus,poly_multi,0.9033333333333332,10.885165734698562,-0.4134925171813869,445.5177940553634,16.357325792312622,1.0,300,normal,"(200, 1000)",999,10,adam,1,1.4134925217757484,5
cv_plus,poly_multi,0.9033333333333332,35.537759111576975,-0.8353918364615657,1331.9372541897037,16.70623755455017,0.0,300,normal,"(200, 1000)",999,10,adam,1,1.8353918457436973,10
cv_plus,poly_multi,0.9033333333333332,35.627882280393344,-0.8400463597476542,1332.0273773585202,16.615941286087036,0.2,300,normal,"(200, 1000)",999,10,adam,1,1.8400463690815028,10
cv_plus,poly_multi,0.9033333333333332,35.76306703361791,-0.8470281446767881,1332.1625621117448,18.32900762557984,0.5,300,normal,"(200, 1000)",999,10,adam,1,1.847028154088212,10
cv_plus,poly_multi,0.9033333333333332,35.98837495565885,-0.8586644528920105,1332.3878700337857,16.061467170715332,1.0,300,normal,"(200, 1000)",999,10,adam,1,1.8586644624327269,10
cv_plus,poly_multi,0.9033333333333332,3.2129164641056853,-0.1026386993156791,187.01455978951503,26.15709614753723,0.0,300,normal,"(200, 1000)",999,20,adam,1,1.1026387004561091,3
cv_plus,poly_multi,0.9033333333333332,3.73922306741855,-0.2832615163585842,187.5408663928279,32.10732340812683,0.2,300,normal,"(200, 1000)",999,20,adam,1,1.2832615195059345,3
cv_plus,poly_multi,0.9033333333333332,4.528682972387847,-0.554195741922942,188.33032629779723,26.148157119750977,0.5,300,normal,"(200, 1000)",999,20,adam,1,1.5541957480806723,3
cv_plus,poly_multi,0.9033333333333332,5.844449480670007,-1.0057527845302046,189.6460928060792,25.3726224899292,1.0,300,normal,"(200, 1000)",999,20,adam,1,2.005752795705236,3
cv_plus,poly_multi,0.9033333333333332,12.62631096722208,-0.6395888209158137,447.258939287887,30.688279390335083,0.0,300,normal,"(200, 1000)",999,20,adam,1,1.6395888280223565,5
cv_plus,poly_multi,0.9033333333333332,12.278081920717373,-0.5943695601689277,446.9107102413823,30.70748472213745,0.2,300,normal,"(200, 1000)",999,20,adam,1,1.594369566773034,5
